_id	user	session_id	date	ua	screen	screenh	windoww	windowh	documentw	documenth
5e4fecaf4d1e4ccaca61c71d	Alluserspreauth	366932699	2020-02-21 15:43:59.561562	Mozilla/5.0 (Linux; Android 8.0.0; PRA-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Mobile Safari/537.36	360	640	360	518	360	588
5e538b9b4d1e4ccaca61c7d6	Alluserspreauth	366980532	2020-02-24 09:38:51.405781	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1904	243
5e538bb24d1e4ccaca61c7e4	Alluserspreauth	366980542	2020-02-24 09:39:14.056211	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e538c884d1e4ccaca61c7ed	Alluserspreauth	366980628	2020-02-24 09:42:48.502523	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e538c914d1e4ccaca61c817	User4	366980633	2020-02-24 09:42:57.656849	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e538cb64d1e4ccaca61c91f	Alluserspreauth	366980656	2020-02-24 09:43:34.245963	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	949	1853	949
5e538cc34d1e4ccaca61c9bf	User3	366980666	2020-02-24 09:43:47.842120	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	949	1853	949
5e538fc94d1e4ccaca61d05d	User7	366981167	2020-02-24 09:56:41.627892	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	951	1853	951
5e53930b4d1e4ccaca61d11e	User1	366981501	2020-02-24 10:10:35.169811	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e53933f4d1e4ccaca61d131	User1	366981512	2020-02-24 10:11:27.279175	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e5393444d1e4ccaca61d1fb	User1	366981514	2020-02-24 10:11:32.476782	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36	1920	1080	1920	951	1920	951
5e5394764d1e4ccaca61d215	User4	366981638	2020-02-24 10:16:38.928470	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.116 Safari/537.36	1280	720	1280	610	1280	610
5e5399ae4d1e4ccaca61d552	User8	366982440	2020-02-24 10:38:54.667162	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e5399b34d1e4ccaca61d599	User8	366982444	2020-02-24 10:38:59.864891	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e539e864d1e4ccaca61d7e2	User3	366983193	2020-02-24 10:59:34.388230	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36	1920	1080	1853	949	1853	949
5e53a2414d1e4ccaca61d95b	Alluserspreauth	366983955	2020-02-24 11:15:29.188911	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e53a2554d1e4ccaca61da78	User6	366983975	2020-02-24 11:15:49.042248	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e53a9094d1e4ccaca621881	User8	366985689	2020-02-24 11:44:25.325341	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1853	928	1853	928
5e53cefa4d1e4ccaca622d32	Alluserspreauth	366993675	2020-02-24 14:26:18.699984	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.117 Mobile Safari/537.36	360	640	360	263	360	588
5e53cf0c4d1e4ccaca622d8f	User1	366993687	2020-02-24 14:26:36.256717	Mozilla/5.0 (Linux; Android 9; Mi A1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.117 Mobile Safari/537.36	360	640	360	560	360	560
5e53eb7f4d1e4ccaca623c17	User6	366999237	2020-02-24 16:27:59.633879	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36	1920	1080	1850	981	1850	981
5e543ae64d1e4ccaca623c4b	User11	367012614	2020-02-24 22:06:46.899848	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1920	951	1920	951
5e543aec4d1e4ccaca623c5c	User11	367012618	2020-02-24 22:06:52.072089	Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:73.0) Gecko/20100101 Firefox/73.0	1920	1080	1920	951	1920	951
